HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,data_id
36.0,6.257425742574258,1.0396039603960396,937.0,3.092409240924092,35.41,-118.97,856.5324092409242
34.0,6.016181229773463,1.0453074433656957,854.0,2.763754045307443,35.4,-118.97,773.1937540453075
34.0,4.7823529411764705,1.0058823529411764,440.0,2.588235294117647,35.4,-118.98,359.0082352941176
36.0,5.571428571428571,1.054054054054054,680.0,2.6254826254826256,35.4,-118.98,599.0454826254826
36.0,5.735384615384615,1.0184615384615385,1052.0,3.236923076923077,35.4,-118.98,971.656923076923
36.0,5.408759124087592,0.9708029197080292,640.0,2.335766423357664,35.41,-118.98,558.7657664233576
28.0,5.549346016646849,1.0404280618311534,2404.0,2.858501783590963,35.4,-118.96,2323.298501783591
29.0,5.3839150227617605,1.1062215477996966,1542.0,2.339908952959029,35.41,-118.96,1460.789908952959
23.0,5.077010192525481,1.0124575311438277,2136.0,2.419026047565119,35.4,-118.95,2054.869026047565
27.0,5.791569086651054,0.936768149882904,1271.0,2.9765807962529274,35.4,-118.96,1190.416580796253
23.0,5.3973128598848366,1.1017274472168905,2842.0,2.727447216890595,35.39,-118.96,2761.1574472168904
34.0,5.815340909090909,0.9857954545454546,888.0,2.522727272727273,35.38,-118.96,806.9427272727273
35.0,5.951742627345845,1.0402144772117963,906.0,2.428954423592493,35.38,-118.95,824.8589544235925
41.0,5.95320197044335,1.0714285714285714,973.0,2.396551724137931,35.38,-118.96,891.816551724138
26.0,6.460296096904441,1.1184387617765814,2365.0,3.183041722745626,35.38,-118.94,2284.6230417227457
30.0,5.404166666666667,0.9958333333333333,1419.0,2.95625,35.38,-118.95,1338.38625
33.0,5.728440366972477,1.0623853211009173,1733.0,3.179816513761468,35.38,-118.92,1652.6398165137616
21.0,5.8125,1.056686046511628,1889.0,2.745639534883721,35.41,-118.95,1808.2056395348839
14.0,5.933689839572192,1.0064171122994652,2815.0,3.0106951871657754,35.4,-118.94,2734.470695187166
27.0,6.800884955752212,1.0,1223.0,2.7057522123893807,35.39,-118.94,1142.1557522123894
13.0,7.9017632241813605,1.0503778337531486,1318.0,3.3198992443324937,35.39,-118.94,1237.7698992443325
6.0,4.979679144385027,1.0385026737967915,2320.0,2.481283422459893,35.41,-118.9,2238.99128342246
10.0,6.658385093167702,1.0890269151138716,1539.0,3.186335403726708,35.41,-118.94,1458.6563354037266
10.0,4.7011795543905635,1.0144167758846658,1398.0,1.8322411533420708,35.4,-118.91,1316.322241153342
14.0,5.980535279805353,1.0535279805352797,1352.0,3.289537712895377,35.37,-118.87,1271.7895377128955
32.0,5.715672676837725,1.0471567267683772,2590.0,3.592233009708738,35.37,-118.91,2510.0522330097087
20.0,5.339920948616601,1.007905138339921,762.0,3.0118577075098814,35.34,-118.88,681.4718577075099
17.0,5.6078125,1.0953125,1746.0,2.728125,35.37,-118.92,1665.1781250000001
34.0,5.729216152019003,1.0593824228028503,1558.0,3.700712589073634,35.37,-118.93,1478.1407125890737
33.0,4.7897727272727275,1.0525568181818181,2352.0,3.340909090909091,35.37,-118.94,2271.770909090909
23.0,4.808695652173913,1.0956521739130434,790.0,3.4347826086956523,35.37,-118.94,709.8647826086957
34.0,4.7908309455587395,1.0286532951289398,1059.0,3.0343839541547277,35.37,-118.95,978.4543839541547
37.0,4.976119402985074,1.0805970149253732,971.0,2.8985074626865672,35.37,-118.94,890.3285074626866
37.0,5.0,1.1084745762711865,946.0,3.2067796610169492,35.37,-118.95,865.6267796610169
41.0,4.60062893081761,1.0660377358490567,1066.0,3.352201257861635,35.37,-118.96,985.7622012578616
40.0,4.756676557863502,1.1097922848664687,1026.0,3.0445103857566767,35.37,-118.96,945.4545103857566
38.0,4.809523809523809,0.981859410430839,1547.0,3.507936507936508,35.39,-118.97,1466.9279365079367
32.0,4.582491582491582,1.2222222222222223,1483.0,4.993265993265993,35.38,-118.97,1404.4032659932661
39.0,4.216901408450704,1.0788732394366196,1182.0,3.3295774647887324,35.38,-118.98,1101.729577464789
42.0,3.963210702341137,1.1973244147157192,1038.0,3.471571906354515,35.38,-118.97,957.8815719063545
41.0,4.412523020257827,1.1086556169429098,1781.0,3.279926335174954,35.37,-118.97,1700.679926335175
35.0,4.0508474576271185,1.0314769975786926,1041.0,2.5205811138014527,35.38,-118.97,959.9305811138014
26.0,4.332236842105263,1.230263157894737,1025.0,3.3717105263157894,35.38,-118.99,944.7617105263158
30.0,4.6644295302013425,1.2114093959731544,1116.0,3.7449664429530203,35.38,-118.99,1036.134966442953
22.0,4.314285714285714,1.088095238095238,1592.0,3.7904761904761903,35.39,-118.98,1512.2004761904764
24.0,4.407317073170732,1.1341463414634145,1460.0,3.5609756097560976,35.38,-118.98,1379.9609756097561
34.0,4.473684210526316,1.0833333333333333,795.0,3.486842105263158,35.38,-118.98,714.8868421052631
28.0,4.289377289377289,1.0952380952380953,1193.0,4.3699633699633695,35.38,-118.98,1113.7699633699635
39.0,5.12183908045977,1.2459770114942528,1516.0,3.485057471264368,35.39,-118.99,1435.8850574712644
36.0,4.217008797653959,1.0205278592375366,1054.0,3.090909090909091,35.39,-118.99,973.4909090909091
52.0,5.373563218390805,1.0977011494252873,1325.0,2.5383141762452106,35.39,-118.99,1243.9383141762453
29.0,4.244755244755245,1.2377622377622377,476.0,3.3286713286713288,35.39,-118.98,395.7386713286713
32.0,3.8304093567251463,0.9970760233918129,2375.0,3.4722222222222223,35.39,-118.98,2294.882222222222
41.0,3.7875,0.975,216.0,2.7,35.37,-119.0,135.07
36.0,4.781609195402299,1.1379310344827587,814.0,4.67816091954023,35.37,-118.99,735.0581609195402
38.0,4.135135135135135,0.990990990990991,743.0,3.3468468468468466,35.37,-118.99,662.7268468468468
35.0,4.558011049723757,0.988950276243094,670.0,3.701657458563536,35.37,-118.98,590.0916574585635
52.0,4.381443298969073,1.2268041237113403,380.0,3.917525773195876,35.37,-118.97,300.3175257731958
44.0,5.046511627906977,1.2790697674418605,274.0,3.186046511627907,35.38,-119.01,193.5560465116279
52.0,4.384615384615385,1.0,158.0,6.076923076923077,35.38,-119.01,80.44692307692308
35.0,2.926829268292683,0.8536585365853658,477.0,11.634146341463415,35.37,-119.01,404.9941463414634
44.0,4.900826446280992,1.1239669421487604,364.0,3.0082644628099175,35.37,-119.01,283.3682644628099
52.0,2.903225806451613,1.1290322580645162,36.0,1.1612903225806452,35.38,-119.02,-46.47870967741934
48.0,5.492063492063492,1.4603174603174602,129.0,2.0476190476190474,35.38,-119.02,47.407619047619065
52.0,3.8979591836734695,1.0612244897959184,106.0,2.163265306122449,35.39,-119.02,24.533265306122452
45.0,4.525179856115108,1.0287769784172662,568.0,4.086330935251799,35.37,-119.01,488.4463309352518
38.0,5.175609756097561,0.9609756097560975,843.0,2.05609756097561,35.38,-119.03,761.4060975609756
52.0,6.519230769230769,1.1153846153846154,540.0,2.076923076923077,35.38,-119.03,458.4269230769231
52.0,5.425992779783393,1.3249097472924187,554.0,2.0,35.37,-119.03,472.34000000000003
44.0,5.3933333333333335,1.0333333333333334,667.0,2.223333333333333,35.37,-119.04,585.5533333333333
28.0,5.91480996068152,1.001310615989515,1593.0,2.0878112712975097,35.39,-119.03,1511.4478112712975
36.0,4.7250608272506085,1.0072992700729928,1051.0,2.557177615571776,35.36,-119.04,969.8771776155717
30.0,6.147214854111406,1.0610079575596818,2307.0,3.059681697612732,35.36,-119.05,2226.3696816976126
16.0,4.699687174139729,1.0938477580813348,2261.0,2.3576642335766422,35.36,-119.05,2179.6676642335765
19.0,6.3225030084235865,1.075812274368231,2155.0,2.593261131167268,35.36,-119.07,2073.8832611311673
12.0,5.8992673992674,1.021978021978022,2966.0,2.7161172161172162,35.36,-119.08,2884.9961172161175
9.0,5.7924528301886795,1.1037735849056605,409.0,1.929245283018868,35.36,-119.06,327.2292452830189
42.0,5.67420814479638,1.092760180995475,1035.0,2.341628959276018,35.37,-119.03,953.681628959276
41.0,5.010309278350515,0.9355670103092784,977.0,2.518041237113402,35.36,-119.03,895.8480412371134
40.0,5.009803921568627,1.0196078431372548,771.0,2.519607843137255,35.36,-119.04,689.8396078431372
46.0,5.511784511784512,1.138047138047138,714.0,2.404040404040404,35.37,-119.04,632.7340404040403
44.0,4.894353369763206,1.1293260473588342,1521.0,2.7704918032786887,35.37,-119.02,1440.1204918032786
48.0,5.049586776859504,1.0909090909090908,947.0,2.608815426997245,35.36,-119.02,865.9488154269973
47.0,5.177777777777778,1.0793650793650793,847.0,2.688888888888889,35.36,-119.02,766.0288888888889
41.0,4.287394957983193,0.9983193277310924,1342.0,2.2554621848739496,35.36,-119.03,1260.585462184874
38.0,4.6502732240437155,1.0382513661202186,1191.0,3.2540983606557377,35.37,-119.01,1110.6140983606556
38.0,4.927613941018767,1.0402144772117963,1203.0,3.225201072386059,35.36,-119.01,1122.5752010723859
36.0,5.024574669187145,1.1833648393194707,1490.0,2.816635160680529,35.36,-119.01,1409.1666351606805
24.0,4.462068965517242,1.1126436781609195,1277.0,2.935632183908046,35.36,-119.01,1196.2856321839079
33.0,4.773255813953488,1.052325581395349,579.0,3.366279069767442,35.37,-119.01,498.72627906976743
40.0,4.56989247311828,1.2204301075268817,764.0,4.10752688172043,35.36,-119.0,684.4675268817205
39.0,4.548223350253807,1.101522842639594,805.0,4.086294416243655,35.36,-119.0,725.4462944162436
35.0,4.098591549295775,0.9753521126760564,992.0,3.492957746478873,35.35,-119.0,911.8429577464789
35.0,4.2719665271966525,1.1715481171548117,1258.0,5.2635983263598325,35.36,-119.0,1179.6235983263598
36.0,4.7477203647416415,1.209726443768997,1223.0,3.717325227963526,35.37,-118.98,1143.1073252279634
29.0,5.4801762114537445,1.171806167400881,933.0,4.110132158590308,35.36,-118.98,853.4901321585903
15.0,5.311827956989247,1.2114695340501793,1059.0,3.795698924731183,35.36,-118.98,979.1756989247311
18.0,4.430232558139535,1.0290697674418605,1210.0,3.5174418604651163,35.36,-118.99,1129.887441860465
31.0,4.405882352941177,1.0558823529411765,1168.0,3.4352941176470586,35.36,-118.99,1087.805294117647
19.0,5.428,1.024,1823.0,3.646,35.36,-118.94,1743.066
30.0,4.759336099585062,1.053941908713693,1753.0,3.636929460580913,35.36,-118.95,1673.046929460581
32.0,4.343220338983051,1.097457627118644,874.0,3.7033898305084745,35.37,-118.96,794.1133898305085
35.0,4.760416666666667,1.0354166666666667,1738.0,3.620833333333333,35.36,-118.96,1658.0208333333335
34.0,4.377777777777778,1.0571428571428572,1156.0,3.6698412698412697,35.37,-118.97,1076.0698412698414
31.0,4.544871794871795,0.9807692307692307,1219.0,3.907051282051282,35.36,-118.97,1139.2970512820514
29.0,6.432532347504621,1.1238447319778189,2007.0,3.709796672828096,35.32,-118.95,1927.079796672828
21.0,4.0,1.0564516129032258,511.0,4.120967741935484,35.35,-118.98,431.4909677419355
27.0,4.864457831325301,1.069277108433735,1380.0,4.156626506024097,35.35,-118.99,1300.5166265060243
36.0,4.076923076923077,0.941025641025641,1311.0,3.3615384615384616,35.33,-118.99,1230.7015384615383
26.0,4.28921568627451,0.9754901960784313,567.0,2.7794117647058822,35.32,-118.99,486.1094117647059
31.0,4.98469387755102,1.217687074829932,1969.0,3.348639455782313,35.35,-119.0,1888.6986394557823
32.0,4.520979020979021,1.1083916083916083,1109.0,3.8776223776223775,35.35,-118.99,1029.2376223776225
34.0,4.453947368421052,1.069078947368421,922.0,3.0328947368421053,35.35,-119.01,841.3728947368421
44.0,6.223021582733813,1.2338129496402879,782.0,2.8129496402877696,35.34,-119.01,701.1429496402878
42.0,4.555147058823529,0.9227941176470589,776.0,2.8529411764705883,35.35,-119.02,695.1829411764706
39.0,4.53030303030303,1.128787878787879,366.0,2.772727272727273,35.35,-119.01,285.1127272727273
38.0,5.219858156028369,1.0815602836879432,670.0,2.375886524822695,35.35,-119.02,588.7058865248227
38.0,4.959322033898305,0.9966101694915255,692.0,2.3457627118644067,35.34,-119.02,610.6657627118644
36.0,5.6396103896103895,1.047077922077922,1679.0,2.7256493506493507,35.34,-119.03,1598.0356493506492
34.0,5.24,1.069090909090909,695.0,2.5272727272727273,35.35,-119.03,613.8472727272726
31.0,5.234527687296417,1.0944625407166124,817.0,2.6612377850162865,35.35,-119.04,735.9712377850162
27.0,5.134228187919463,1.0033557046979866,2212.0,2.4742729306487696,35.35,-119.04,2130.7842729306485
20.0,4.788018433179723,1.0952380952380953,4584.0,2.3471582181259603,35.35,-119.06,4502.6371582181255
14.0,3.925438596491228,1.0789473684210527,1933.0,2.119517543859649,35.34,-119.05,1851.4095175438597
18.0,4.97923197492163,1.052115987460815,7009.0,2.746473354231975,35.33,-119.05,6928.026473354232
17.0,5.643026004728132,1.033096926713948,1204.0,2.8463356973995273,35.34,-119.05,1123.1363356973995
24.0,4.686006825938566,0.9840728100113766,1294.0,1.472127417519909,35.35,-119.07,1211.75212741752
16.0,5.802486187845304,1.0856353591160222,1667.0,2.302486187845304,35.34,-119.07,1585.5724861878452
4.0,5.937673130193906,1.0311634349030472,4250.0,2.943213296398892,35.33,-119.12,4169.153213296399
5.0,5.283908045977012,1.2310344827586206,1916.0,2.2022988505747128,35.35,-119.1,1834.4522988505746
18.0,7.537037037037037,0.9481481481481482,1580.0,2.925925925925926,35.34,-119.08,1499.1859259259259
20.0,6.607407407407408,0.9555555555555556,331.0,2.4518518518518517,35.35,-119.08,249.72185185185185
14.0,7.973584905660378,0.9660377358490566,842.0,3.177358490566038,35.35,-119.09,761.437358490566
16.0,6.504237288135593,1.0084745762711864,768.0,3.2542372881355934,35.34,-119.08,687.5142372881356
15.0,6.19327731092437,0.9873949579831933,768.0,3.226890756302521,35.34,-119.08,687.4868907563025
4.0,7.361419068736142,0.9955654101995566,3121.0,3.4600886917960088,35.33,-119.1,3040.690088691796
8.0,5.528095238095238,1.0195238095238095,5696.0,2.7123809523809523,35.32,-119.08,5614.952380952381
9.0,6.734790874524715,1.091254752851711,3084.0,2.931558935361217,35.33,-119.09,3003.171558935361
15.0,5.2100396301188905,0.9854689564068693,2355.0,3.1109643328929986,35.32,-119.06,2274.3709643328934
13.0,5.023372287145242,1.0578742348358374,4870.0,2.710072342793545,35.33,-119.07,4788.970072342794
14.0,5.018112488083889,1.0142993326978074,3278.0,3.124880838894185,35.33,-119.06,3197.394880838894
34.0,5.886831275720165,1.0493827160493827,1375.0,2.8292181069958846,35.34,-119.02,1294.149218106996
26.0,4.463119709794437,0.9987908101571947,2072.0,2.505441354292624,35.33,-119.02,1990.8154413542925
21.0,4.495588235294117,1.026470588235294,1627.0,2.3926470588235293,35.33,-119.03,1545.6926470588235
34.0,5.443627450980392,1.0686274509803921,1131.0,2.7720588235294117,35.34,-119.03,1050.0820588235295
36.0,5.2032085561497325,1.1711229946524064,613.0,3.27807486631016,35.34,-119.01,532.6080748663102
42.0,5.258215962441315,1.1971830985915493,677.0,3.1784037558685445,35.33,-119.01,596.4984037558685
35.0,4.78743961352657,1.067632850241546,620.0,2.995169082125604,35.33,-119.0,539.3251690821256
32.0,5.0543657331136735,1.0345963756177925,1897.0,3.125205930807249,35.33,-119.01,1816.445205930807
35.0,5.304909560723514,1.0645994832041343,1193.0,3.082687338501292,35.33,-119.02,1112.3926873385012
35.0,4.810495626822157,1.1370262390670554,1145.0,3.3381924198250728,35.34,-119.02,1064.658192419825
35.0,5.588652482269503,1.4361702127659575,870.0,3.0851063829787235,35.32,-118.99,789.4151063829788
33.0,5.550617283950618,1.0716049382716049,1461.0,3.6074074074074076,35.3,-118.99,1380.9174074074074
37.0,4.897435897435898,1.0073260073260073,767.0,2.8095238095238093,35.31,-119.0,686.1195238095238
3.0,5.698989898989899,1.0484848484848486,1353.0,2.7333333333333334,35.3,-119.09,1271.9433333333334
20.0,4.625,1.375,34.0,4.25,35.32,-119.04,-45.47
11.0,5.072098053352559,1.0490266762797404,3525.0,2.5414563806777215,35.32,-119.05,3443.8114563806776
11.0,5.569587628865979,0.9561855670103093,1267.0,3.265463917525773,35.31,-119.04,1186.5354639175257
12.0,5.202676864244742,1.0497131931166348,1294.0,2.4741873804971317,35.32,-119.03,1212.764187380497
14.0,5.2174688057041,1.0481283422459893,1821.0,3.2459893048128343,35.32,-119.02,1740.5459893048128
9.0,5.677859391395593,1.0461699895068206,6241.0,3.274396642182581,35.3,-119.05,6160.524396642182
10.0,4.791907514450867,0.8439306358381503,447.0,2.5838150289017343,35.3,-119.03,365.8538150289017
10.0,5.646564885496184,1.0450381679389313,4611.0,3.519847328244275,35.3,-119.02,4530.799847328244
23.0,5.247844827586207,1.0398706896551724,2717.0,2.927801724137931,35.32,-119.01,2636.237801724138
19.0,4.938718662952646,1.0564066852367688,4101.0,2.855849582172702,35.31,-119.01,4020.155849582173
7.0,5.655263157894737,1.0506578947368421,4893.0,3.219078947368421,35.3,-119.01,4812.509078947369
25.0,5.213197969543147,1.0744500846023688,1830.0,3.0964467005076144,35.27,-119.07,1749.2964467005077
5.0,6.395918367346939,1.023469387755102,3269.0,3.335714285714286,35.22,-119.13,3188.4257142857145
6.0,3.8095238095238093,0.7619047619047619,66.0,3.142857142857143,35.24,-119.01,-14.627142857142868
10.0,5.364192807957154,1.1117061973986229,4163.0,3.1851568477429226,35.28,-119.01,4082.4551568477427
40.0,3.971830985915493,0.8309859154929577,213.0,3.0,35.24,-118.99,132.25
32.0,5.103448275862069,1.1724137931034482,242.0,2.781609195402299,35.27,-118.99,161.0616091954023
24.0,5.926470588235294,1.2352941176470589,323.0,2.375,34.82,-118.93,241.265
18.0,5.96,1.3854545454545455,1338.0,2.4327272727272726,34.83,-118.95,1256.3127272727274
30.0,6.837378640776699,1.4660194174757282,1089.0,2.6432038834951457,34.81,-118.95,1007.5032038834952
6.0,11.865489130434783,2.1739130434782608,2006.0,2.7255434782608696,34.83,-119.15,1924.4055434782608
14.0,7.001727115716753,1.3592400690846287,1581.0,2.7305699481865284,34.95,-119.16,1499.5205699481864
8.0,6.0476190476190474,1.3214285714285714,229.0,2.7261904761904763,34.82,-118.93,147.61619047619047
21.0,5.029545454545454,1.040909090909091,1250.0,2.840909090909091,35.06,-119.4,1168.500909090909
45.0,5.497175141242938,1.0338983050847457,500.0,2.824858757062147,35.07,-119.45,418.44485875706215
26.0,5.235294117647059,1.011764705882353,483.0,2.8411764705882354,35.19,-119.42,401.6111764705882
23.0,6.2025931928687195,1.1280388978930307,1993.0,3.2301458670988654,35.27,-119.5,1912.0001458670988
36.0,6.444444444444445,1.1111111111111112,39.0,2.1666666666666665,35.17,-119.48,-43.14333333333334
34.0,5.652960526315789,1.144736842105263,1783.0,2.932565789473684,35.16,-119.45,1701.6425657894738
40.0,5.386804657179819,1.0504527813712807,1998.0,2.5847347994825354,35.17,-119.46,1916.2947347994825
30.0,5.039383561643835,1.1934931506849316,1565.0,2.6797945205479454,35.14,-119.46,1483.3597945205481
19.0,5.968660968660969,0.9829059829059829,1973.0,2.8105413105413106,35.14,-119.47,1891.4805413105414
33.0,5.495103373231774,1.0489662676822633,2293.0,2.495103373231774,35.15,-119.45,2211.1951033732316
34.0,4.8979591836734695,1.0510204081632653,808.0,2.748299319727891,35.13,-119.45,726.4282993197279
46.0,5.695020746887967,1.1265560165975104,1423.0,2.9522821576763487,35.13,-119.46,1341.6222821576764
44.0,5.534296028880866,1.0553549939831528,2140.0,2.575210589651023,35.13,-119.47,2058.2352105896507
32.0,5.5,1.0685279187817258,1301.0,3.302030456852792,35.4,-119.47,1220.232030456853
24.0,6.096698113207547,1.1320754716981132,1442.0,3.400943396226415,35.4,-119.42,1361.3809433962265
12.0,6.094874591057797,1.0261723009814614,3018.0,3.2911668484187566,35.41,-119.12,2937.581166848419
22.0,5.788235294117647,1.035294117647059,451.0,2.652941176470588,35.39,-119.11,369.93294117647054
13.0,6.759358288770054,1.0802139037433156,552.0,2.9518716577540105,35.39,-119.12,471.221871657754
12.0,6.864406779661017,1.1404358353510895,1399.0,3.387409200968523,35.41,-119.19,1318.6074092009685
6.0,6.971671388101983,1.0339943342776203,3415.0,3.2247403210576016,35.37,-119.2,3334.3947403210577
18.0,5.451612903225806,0.96415770609319,706.0,2.5304659498207887,35.38,-119.12,624.7904659498208
37.0,5.693593314763231,1.0974930362116992,894.0,2.4902506963788302,35.38,-119.11,812.7602506963788
13.0,6.7466467958271235,1.0625931445603576,2170.0,3.2339791356184797,35.37,-119.12,2089.4839791356185
36.0,5.032128514056225,1.0401606425702812,932.0,3.7429718875502007,35.5,-119.18,852.0629718875501
36.0,5.865671641791045,1.4477611940298507,573.0,4.276119402985074,35.52,-119.28,493.51611940298505
39.0,4.842778793418647,1.0457038391224862,1815.0,3.3180987202925047,35.49,-119.27,1734.5380987202925
38.0,5.897674418604651,0.9511627906976744,1133.0,2.6348837209302327,35.5,-119.26,1051.8748837209303
34.0,4.285266457680251,1.031347962382445,796.0,2.4952978056426334,35.5,-119.27,714.7252978056426
28.0,5.731578947368421,0.9421052631578948,544.0,2.863157894736842,35.51,-119.27,463.10315789473685
34.0,5.478632478632479,1.0797720797720798,1101.0,3.1367521367521367,35.5,-119.28,1020.3567521367522
28.0,4.210027100271002,1.0596205962059622,3260.0,4.417344173441735,35.5,-119.28,3180.6373441734418
21.0,4.8244444444444445,1.0733333333333333,1315.0,2.922222222222222,35.5,-119.27,1234.1522222222222
34.0,5.71712158808933,1.0843672456575681,1506.0,3.73697270471464,35.49,-119.38,1425.8469727047147
16.0,5.91044776119403,1.1529850746268657,1011.0,3.7723880597014925,35.6,-119.34,931.0323880597015
29.0,6.986301369863014,1.1506849315068493,236.0,3.232876712328767,35.55,-119.36,155.42287671232876
13.0,4.406914893617022,0.9627659574468085,1186.0,3.154255319148936,35.58,-119.35,1105.384255319149
33.0,5.259740259740259,1.0616883116883118,1809.0,2.936688311688312,35.59,-119.34,1728.1866883116884
33.0,4.210216110019647,0.9587426326129665,1732.0,3.4027504911591357,35.6,-119.34,1651.6627504911592
32.0,4.004444444444444,1.0118518518518518,2682.0,3.973333333333333,35.6,-119.33,2602.2433333333333
14.0,5.949671772428884,1.0984682713347922,1497.0,3.2757111597374178,35.59,-119.35,1416.5157111597375
20.0,4.563609467455621,1.022189349112426,2645.0,3.912721893491124,35.59,-119.33,2565.172721893491
18.0,3.9613526570048307,1.1545893719806763,1345.0,6.497584541062802,35.62,-119.69,1267.427584541063
21.0,5.790361445783133,1.163855421686747,1647.0,3.968674698795181,35.65,-119.77,1566.8486746987953
30.0,6.504424778761062,1.2123893805309736,421.0,3.725663716814159,35.76,-119.14,341.34566371681416
15.0,5.127604166666667,1.02734375,3500.0,4.557291666666667,35.76,-119.29,3421.0272916666663
29.0,7.2,1.0731707317073171,902.0,4.4,35.64,-119.19,822.85
21.0,4.858247422680412,1.0257731958762886,1539.0,3.966494845360825,35.68,-119.24,1459.4064948453608
16.0,4.414746543778802,1.0399385560675882,3078.0,4.728110599078341,35.68,-119.22,2999.1881105990783
32.0,4.535966149506347,1.0578279266572637,2639.0,3.7221438645980256,35.67,-119.24,2559.1521438645977
27.0,4.684210526315789,1.0588235294117647,1346.0,4.1671826625387,35.78,-119.25,1266.6971826625386
35.0,4.065326633165829,0.949748743718593,1449.0,3.64070351758794,35.77,-119.25,1369.160703517588
36.0,3.822950819672131,1.0754098360655737,2175.0,3.5655737704918034,35.76,-119.25,2095.075573770492
36.0,3.8321342925659474,1.0623501199040768,1658.0,3.9760191846522783,35.75,-119.25,1578.4760191846524
8.0,4.754360465116279,1.1584302325581395,2700.0,3.9244186046511627,35.79,-119.25,2620.464418604651
35.0,4.654589371980676,0.9323671497584541,1371.0,3.3115942028985508,35.78,-119.25,1290.8415942028985
8.0,4.884848484848485,1.0393939393939393,1230.0,3.727272727272727,35.78,-119.23,1150.2772727272727
31.0,4.77,1.01,2467.0,4.111666666666666,35.79,-119.23,2387.6716666666666
28.0,3.3793774319066148,1.0136186770428015,1764.0,3.431906614785992,35.77,-119.24,1683.961906614786
36.0,5.438448566610456,1.0708263069139967,2034.0,3.430016863406408,35.77,-119.23,1953.9700168634063
16.0,3.705211726384365,1.0732899022801303,1914.0,3.1172638436482085,35.74,-119.23,1833.6272638436483
26.0,5.435051546391753,0.9649484536082474,1416.0,2.9195876288659792,35.77,-119.23,1335.4595876288658
6.0,6.909448818897638,1.1023622047244095,664.0,2.6141732283464565,35.47,-118.92,583.1641732283464
20.0,5.568438003220612,1.0483091787439613,1465.0,2.359098228663446,35.44,-119.01,1383.7890982286635
13.0,6.3392070484581495,1.0440528634361232,557.0,2.4537444933920707,35.44,-118.93,475.9637444933921
18.0,6.946268656716418,1.9164179104477612,799.0,2.3850746268656717,35.74,-118.31,718.8150746268657
15.0,6.11214953271028,1.2554517133956387,730.0,2.2741433021806854,35.68,-118.06,649.8941433021807
23.0,6.421906693711968,1.4198782961460445,1097.0,2.2251521298174444,35.75,-118.44,1016.5351521298173
18.0,6.889855072463768,1.5579710144927537,1366.0,1.9797101449275363,35.72,-118.47,1285.2297101449276
18.0,6.327586206896552,1.5593869731800767,986.0,1.8888888888888888,35.7,-118.5,905.088888888889
28.0,31.0625,8.5,98.0,2.0416666666666665,35.72,-118.59,17.171666666666663
33.0,6.744394618834081,1.4573991031390134,584.0,2.618834080717489,35.65,-118.87,503.39883408071745
17.0,6.1947368421052635,1.3526315789473684,775.0,2.039473684210526,35.48,-118.23,694.2894736842105
15.0,6.378494623655914,1.4387096774193548,1007.0,2.1655913978494623,35.64,-118.33,926.4755913978494
15.0,5.9010989010989015,1.2557442557442557,2310.0,2.3076923076923075,35.63,-118.41,2229.527692307692
18.0,5.907692307692308,1.3512820512820514,782.0,2.005128205128205,35.62,-118.45,701.1751282051282
17.0,5.26463700234192,1.2529274004683841,927.0,2.17096018735363,35.64,-118.47,846.3409601873536
17.0,5.47469220246238,1.2722298221614228,1614.0,2.207934336525308,35.61,-118.48,1533.3379343365254
16.0,6.686493184634449,1.4646840148698885,1802.0,2.2329615861214376,35.58,-118.45,1721.3629615861216
13.0,8.21376811594203,2.177536231884058,756.0,2.739130434782609,35.47,-118.61,675.5991304347826
35.0,6.75,1.375,1870.0,4.328703703703703,35.73,-117.73,1792.3287037037037
33.0,5.983758700696056,1.308584686774942,1155.0,2.679814385150812,35.63,-117.66,1075.6498143851509
18.0,5.135084427767355,1.1050656660412759,1128.0,2.1163227016885555,35.65,-117.67,1048.0963227016887
15.0,5.265107212475634,1.1228070175438596,1245.0,2.426900584795322,35.65,-117.68,1165.3969005847953
5.0,4.875,1.1896551724137931,520.0,2.2413793103448274,35.65,-117.69,440.20137931034486
8.0,6.724310776942356,1.0426065162907268,1154.0,2.892230576441103,35.64,-117.7,1074.8322305764411
15.0,5.551194539249146,0.9778156996587031,1408.0,2.4027303754266214,35.64,-117.68,1328.3627303754267
6.0,6.275964391691395,1.0148367952522255,927.0,2.750741839762611,35.64,-117.67,847.7207418397627
32.0,5.185552407932011,1.114730878186969,1613.0,2.284702549575071,35.63,-117.67,1533.244702549575
18.0,6.556732223903177,0.9697428139183056,1777.0,2.6883509833585477,35.63,-117.68,1697.6383509833586
5.0,7.36214953271028,1.1261682242990654,1335.0,3.119158878504673,35.63,-117.69,1256.0591588785048
18.0,5.50103519668737,1.0269151138716357,1426.0,2.9523809523809526,35.62,-117.7,1346.872380952381
9.0,5.715633423180593,1.1212938005390836,1929.0,2.5997304582210243,35.61,-117.68,1849.5297304582211
12.0,5.97153024911032,0.8576512455516014,765.0,2.7224199288256226,35.6,-117.68,685.6424199288256
16.0,5.498973305954825,0.9917864476386037,1473.0,3.024640657084189,35.6,-117.7,1393.9246406570842
30.0,5.153184165232358,1.2753872633390706,1481.0,2.549053356282272,35.62,-117.68,1401.4890533562823
10.0,5.301397205588822,1.0099800399201597,1349.0,2.6926147704590817,35.61,-117.64,1269.6626147704592
