MedInc,MedHouseVal,data_id
10.8805,5.00001,3436.2640480961923
8.2159,3.762,1914.1878350515465
7.0808,3.412,2825.389421487603
3.5714,1.52,1222.6623529411763
5.5931,2.176,1162.2086925795052
5.1408,2.229,799.8484429065744
5.3107,2.271,1047.107917888563
5.5608,2.267,792.2370078740157
2.7353,1.924,440.73703703703706
5.741,2.206,660.9629213483146
4.9323,2.237,620.9521621621622
4.9955,2.168,1221.7716933638444
3.705,1.858,758.4678260869565
5.1296,1.959,931.6388679245282
4.8015,1.797,923.3452112676056
2.6193,1.723,1100.4963636363636
3.5347,1.581,1253.8412781954887
3.3603,1.424,1536.185795148248
4.8359,1.956,910.9592063492063
4.3839,2.046,726.7381818181818
4.175,2.096,812.7702649006621
5.0947,2.103,656.9404255319148
4.9485,2.171,679.7045801526717
4.2143,2.242,1053.5786977886978
3.6989,2.086,982.2818032786885
3.8875,1.992,568.023676975945
5.5792,2.184,1042.026311239193
5.749,2.38,856.8655263157895
4.6591,2.399,1082.5480429594272
4.1492,1.957,1038.5730174563591
5.1619,1.953,958.5433333333333
4.9688,2.169,713.7364179104477
5.1068,2.233,992.956943620178
4.3333,2.329,878.4119337016574
5.5714,2.259,2440.0079129321384
4.58,2.362,1496.892426035503
4.869,2.216,1066.5296153846155
5.4065,2.438,1613.0028244274808
7.8193,3.796,719.5509407665505
4.055,2.225,1884.4239566395663
4.1042,2.521,919.1490214797136
5.5649,2.712,1417.754008016032
5.3847,3.292,866.7591082802547
8.176,3.084,1508.6209090909092
5.6912,3.118,2290.6592812887234
6.7415,3.482,849.8127814569536
5.634,3.205,814.7980204778157
10.9052,5.00001,1848.0118088737202
8.203,4.454,1426.560661625709
8.1356,3.528,2102.2128
4.8316,2.373,1258.41873015873
3.7816,2.542,4635.123527033856
5.5433,3.325,1027.543450881612
4.6625,2.909,3479.104
3.5497,2.613,4401.33611333715
5.0,2.58,2082.6608042895446
9.6047,5.00001,2713.905275229358
7.167,3.571,3481.0495066413664
6.0137,3.759,2255.2796598639457
4.8333,2.772,1801.6690163934427
6.3249,2.621,4096.282631246047
5.6392,2.715,2928.571025145068
5.5111,2.766,3821.3298690558236
6.5146,2.776,588.8582926829268
6.8643,3.337,1084.2360364464691
6.1288,3.5,180.9609090909091
6.1419,3.273,1642.8728301886792
7.3252,3.337,2392.781794871795
3.2564,2.303,4922.911221513218
3.0347,2.545,4377.687846889952
8.565,5.00001,615.5701652892562
8.1714,5.00001,1126.8757671957674
5.6149,2.731,2157.557892030848
3.2426,2.369,1447.251525423729
3.6231,1.933,4909.903595505618
8.7471,4.199,1863.873760262726
5.521,2.808,2037.5927586206897
5.5126,2.484,1628.8425417439703
4.6944,2.218,1160.4056828193834
4.9676,2.219,1664.6446153846155
4.1023,2.302,1955.451925722146
3.4091,1.688,2594.012340425532
4.8929,2.349,937.6470588235294
4.875,2.304,868.4341176470588
4.0077,2.29,2973.8987453600594
8.8612,5.00001,1432.4977413479053
8.6454,4.835,1904.7528310502282
7.2772,4.772,1108.5332387706856
3.0926,4.185,2213.3398630136985
8.3841,4.722,654.0661643835617
3.3892,3.231,2874.679575878065
3.0977,2.64,2277.8791320406276
2.9076,2.753,2938.396335403727
4.375,2.329,1608.6342508710802
3.2404,2.304,982.7170454545455
6.2788,3.222,1109.6800748129676
4.3458,4.075,2147.8848818897636
2.8727,2.451,4499.213663366337
4.7926,4.544,2170.3694117647055
3.2289,3.181,2809.5040737148397
3.0321,2.4,2593.5427205100955
3.6187,2.116,1217.2936820925554
4.125,2.414,1237.647957957958
5.2801,2.123,1125.9763157894736
3.8583,1.707,2701.4714893617024
4.5417,2.389,1248.6966666666667
2.3111,2.554,1773.7571175523349
6.6537,2.676,1203.8638647342996
5.0232,2.539,1253.674847161572
5.2939,2.442,1142.5005617977529
6.0965,2.623,835.7369706840391
4.8164,2.411,887.6774924471299
6.155,2.573,958.7732558139535
5.9401,3.153,1032.3735697399527
4.5167,3.19,1508.4433105802048
5.2668,2.423,1958.6837229437228
5.0325,2.382,817.8515277777778
2.5008,1.6,9054.485530179445
4.7583,2.586,837.8442760942761
6.5268,2.731,679.3561643835617
4.5484,2.399,1670.4453846153847
2.7121,1.694,5268.654531590414
3.0187,1.546,4636.660931372549
3.4514,1.519,943.0648132780083
4.7228,1.838,694.3750458715596
4.0208,1.714,1140.935
4.5833,1.772,944.403916083916
4.5909,1.792,672.8902702702702
3.125,1.759,321.85
4.0792,1.651,869.2964150943395
3.9167,1.539,1297.5196587030716
3.6384,1.593,2238.177142857143
5.5124,1.743,354.0368674698795
3.7,1.76,1401.0293732193732
3.9833,1.625,1722.4277665995976
3.5082,1.365,7015.271844946025
2.3584,1.576,4538.70220113852
3.0865,2.059,2262.4113292117463
4.8958,1.737,958.2083050847457
3.7143,1.787,914.4680882352941
4.4688,1.825,1031.671111111111
4.095,1.84,1144.7902280130293
3.725,1.782,1450.6370927318296
5.6629,1.867,1486.323452914798
5.3767,2.33,1153.7806451612903
4.4432,1.815,1205.1402597402598
4.6827,1.838,815.4522764227642
4.5375,1.89,930.3204166666666
3.4013,1.765,638.9168831168831
3.9615,1.737,979.7803370786517
4.0057,1.727,907.0460515021458
4.0368,1.831,1017.903314447592
3.66,1.846,998.9664705882352
3.8083,1.838,582.7575784753363
3.325,1.782,831.6876433121018
4.5278,1.818,1336.99814479638
2.6299,1.707,2141.685795053004
3.9625,1.682,916.9897734627832
2.871,1.844,2316.8998963730573
2.0699,1.83,4544.986043755698
2.5833,1.837,3699.7642146803473
2.7714,1.857,1721.3642446043166
2.585,1.454,7225.5169924812035
3.4612,1.788,636.6751612903225
4.8703,1.851,929.7175218658892
2.875,1.686,932.9190683229814
2.825,1.686,1077.8461375661375
4.2656,2.337,1365.9702197802198
2.425,1.755,2554.2809487666036
3.6618,1.873,692.3194117647058
3.6442,1.863,647.9895652173913
2.9803,1.915,1672.2744268774702
4.0167,1.932,1513.37399103139
4.8194,1.813,472.77256684491977
3.6591,1.838,1474.9890427698574
4.0049,1.9,808.0745255474452
4.8816,2.315,431.8876470588235
4.1121,2.292,512.3869491525423
3.6,1.646,1096.6445659163985
3.5521,1.515,1590.5799107142857
1.3594,1.583,-18.967586206896538
4.775,1.795,1769.5179324055666
3.0083,1.819,2920.6148427672956
2.1518,1.616,1103.54
4.1181,1.727,1334.0258456973293
5.35,2.105,1495.8095419847327
5.592,2.399,816.1595505617977
3.695,1.652,452.26870967741934
5.0818,1.868,1196.5314492753623
3.6845,1.785,1435.3292592592593
2.6667,1.724,2648.2185056039852
2.375,1.777,782.5569811320755
3.7708,1.706,1215.1466666666665
3.0833,1.791,1584.4029613733906
4.1857,1.986,1857.211971830986
5.1586,2.374,1554.8196296296296
1.0,1.875,-16.22
5.6687,2.073,983.6932116788321
3.1563,1.764,1100.737689768977
4.2875,1.766,1858.8461983471072
3.7143,1.757,2084.3110743801653
2.9028,1.741,1908.6028301886793
2.2679,1.5,267.2517647058824
2.8333,1.832,1912.8461194029849
3.7663,1.603,1465.2617094017094
3.025,1.543,1588.1579177377891
1.8929,1.529,117.80999999999999
3.8,1.695,650.450253164557
3.0125,1.817,3830.481985018727
2.0348,1.772,3869.869609455293
3.7455,1.596,1910.5444917257682
2.9861,1.718,2407.9975041876046
2.3182,1.712,1718.2695061728393
2.8917,1.704,1298.3332679738562
4.1445,1.764,1430.1071084337348
2.9583,1.887,913.3977202072538
2.8784,1.949,1853.0487145242068
3.1629,1.989,1263.5
2.6696,1.851,2121.944822695036
3.0491,1.92,1357.9214750542299
2.0968,1.625,2474.688888888889
2.2234,1.813,3403.574705882353
2.1,1.716,2670.1106698564595
2.4375,1.763,1586.9362376237623
2.4306,1.875,964.0296774193549
3.6875,2.119,3269.5925
3.625,1.813,505.34217391304344
2.8424,2.264,1906.0627257799672
3.0395,1.913,1401.3736236933798
4.1429,2.0,530.2577327935222
3.5164,2.172,2128.41131147541
1.9549,2.215,2769.1769010727057
3.9792,1.938,368.8205405405405
3.338,2.225,1916.2551657940662
2.2377,2.317,3322.3696624472577
3.0221,2.901,2158.8093487109904
2.2589,2.697,2236.7609677419355
2.6165,2.308,2199.6720356234096
3.1551,2.256,1940.2501477832511
3.6745,3.355,1544.312590266876
3.3594,2.022,774.3305705705706
3.9099,2.675,1464.3396147403685
3.8906,2.822,1019.9235700197239
5.7143,3.824,367.4648192771084
3.6625,1.907,513.389649122807
4.7171,2.379,884.7607120743033
3.0119,2.622,969.8909677419355
2.8021,2.246,857.1274999999999
4.1125,2.167,224.1620930232558
3.6007,2.618,780.1323913043478
3.5711,3.127,1830.197193426043
3.4013,2.86,1808.9410677382318
2.9982,2.042,2372.601369863014
2.9327,2.402,903.16922705314
3.3516,2.415,1516.8485640362226
3.3906,2.238,137.75428571428571
2.4167,1.929,546.0827225130889
2.3333,3.647,388.8257894736842
3.8056,3.847,418.672213740458
4.2989,3.647,1067.847114337568
6.3703,4.658,1077.0225490196078
4.692,3.309,796.9465671641791
2.7379,1.815,868.9556953642384
3.0061,1.908,1314.4539923954371
2.1449,1.653,3765.4864525139665
2.4792,2.0,2170.7216027874565
2.8208,2.385,656.6752040816326
3.6563,2.224,752.9488311688311
2.9728,1.902,1136.064010695187
3.3958,1.784,561.3615873015873
3.3125,1.864,391.44245810055867
1.9866,1.774,654.6627131782946
2.9228,1.773,2024.633056300268
2.5603,1.742,3047.8980198019804
2.3056,2.0,1038.1702994011976
2.5234,1.995,1503.2091416309013
3.2596,1.918,1267.95925058548
3.9038,2.761,1549.426351791531
3.875,3.661,1300.0071544715447
4.375,2.917,799.9424137931035
3.4449,2.929,1491.2730112721417
5.451,3.418,1048.0698969072166
5.9275,3.369,712.0752941176471
4.0347,3.536,1057.1900431965444
3.4208,3.434,767.464693877551
4.569,3.339,370.1471122994653
5.1496,3.65,990.7356074766356
6.1359,3.597,832.2202702702702
3.9028,3.679,1880.7826638917793
4.1875,2.75,290.6115384615385
3.6641,3.861,1118.9436697247706
2.2652,2.692,2338.8216949152543
3.3545,2.215,2862.7438605898124
3.2052,2.836,1268.7183070301292
3.1929,2.652,2723.66195841717
5.1169,4.143,520.90074204947
5.1584,4.447,464.89015503875964
2.7708,1.923,1277.2298563734291
3.3177,3.094,972.5834188034188
3.7312,3.194,861.7715611814345
2.3851,1.941,1461.7323484848484
2.3784,1.854,2601.9306884480748
2.4107,1.844,294.8828729281768
2.2756,2.214,1357.1519813519812
0.8198,3.25,459.4884735202492
2.7231,2.5,3215.632458100559
3.6128,2.25,1290.8091176470589
3.6375,2.625,971.6135294117647
4.4122,2.823,691.9888636363636
2.4835,2.743,1428.0537313432835
4.0764,3.25,906.8060851926978
3.5051,2.324,1725.5267915465897
3.1106,2.094,1576.892661596958
5.1423,3.229,740.2035087719298
4.3542,4.179,779.809324009324
4.1544,5.00001,700.7477611940297
2.773,1.405,2742.451861348528
4.125,2.265,1873.8346875
2.9219,2.413,1116.6329016786572
3.2448,2.212,3949.714485025566
2.1888,1.956,2090.8321357850073
2.9688,2.021,2575.187614678899
3.5255,2.027,1785.0679301745636
3.5,1.869,1374.4714953271027
2.9735,2.2,1723.8307534246576
2.9025,2.291,2393.2000598802397
3.3864,1.974,1995.93030816641
2.8974,1.899,1463.7316959064328
2.1974,0.938,3537.0531868131866
1.3565,2.25,663.4961904761905
3.1667,2.02,1727.9712477396022
5.2118,2.158,433.2595049504951
3.915,2.177,856.7754098360656
2.4375,2.554,2176.0550568769386
2.6957,1.917,2167.614465894466
2.8646,2.211,3727.468146270818
3.8833,2.104,1050.386122931442
2.7118,2.817,2641.008661087866
3.892,2.929,2031.2265243179122
2.5562,1.905,957.0335164835165
2.5842,2.308,2017.5788409703505
3.0893,2.056,2436.7423847376785
2.4667,1.922,657.6609486166008
2.7237,2.335,4744.687107843137
6.1142,2.563,697.2510355987055
3.1118,2.381,1860.630088365243
2.7375,2.349,1462.5470036101083
2.5197,2.256,1547.0488888888888
2.936,2.325,2435.591271091114
4.125,2.455,1745.326011235955
5.0,2.436,901.5828530259366
2.6709,2.155,2196.478143712575
2.4583,1.991,1061.359589041096
2.6364,2.711,1171.9423076923076
2.2326,2.21,1124.024090909091
2.891,1.781,2084.5703125
2.1977,1.542,2343.0979136690644
2.2264,1.813,2384.6242105263154
2.0192,1.583,3270.4284572230013
3.0877,1.742,1956.5584401114206
5.0929,2.25,413.24551020408165
3.7171,2.288,756.9378947368422
3.6875,2.464,778.7947482014389
4.5081,2.514,761.8459445843829
3.4583,2.532,1254.9085441527448
2.2461,2.15,467.8884375
3.8081,2.867,1858.7560960334029
3.6019,2.25,938.9988888888889
2.6238,2.1,2246.0390855457226
4.375,2.861,974.4407672634271
2.6979,2.66,851.0045631067961
4.4464,3.531,823.8518881118881
11.2093,5.00001,202.2532743362832
3.2763,2.794,1002.5413522537563
4.0474,3.797,1151.3203361344538
4.1218,3.285,1279.9061958266452
4.0391,3.375,497.5849517684888
3.7105,2.726,2154.543606557377
3.2386,2.773,913.8391489361702
4.3333,2.613,1305.8294224924011
4.1875,3.093,1381.0696774193548
3.1478,2.737,2537.337329192547
4.475,3.148,952.8136585365854
4.4423,2.804,1090.8522935779818
4.3839,2.991,1015.7333333333333
2.875,2.271,4794.543305833825
3.9886,1.992,1514.5877330895796
4.6731,2.241,918.9162459546925
4.1597,2.016,930.4250273224044
4.1319,2.037,1160.6142004773271
4.3462,2.221,1252.5362711864407
4.9643,2.361,547.2773469387755
5.5675,2.159,735.3625974025974
4.185,2.092,1074.6589795918367
4.7,2.236,982.373366834171
4.8646,2.132,684.5261764705883
5.0282,1.954,878.9433628318585
5.5209,2.033,971.941935483871
4.3261,2.067,1409.1794613583138
5.1265,2.11,680.3921276595745
4.6607,1.998,2548.723448673587
2.9389,2.132,1773.2386206896551
5.0623,2.464,1345.9480184331799
4.4271,2.051,959.9439116719243
3.5333,1.968,706.8274193548386
4.3194,1.97,737.3364705882352
3.8247,2.087,2015.248888888889
3.7313,1.898,4043.9771291596167
4.3571,1.998,1675.7040963855422
3.225,2.053,2036.445884665793
4.5125,2.003,725.3048553054663
4.1806,2.09,768.2657575757577
4.0924,1.884,949.1803381642512
4.5648,1.937,741.7046520146521
2.2304,2.038,802.3467065868264
4.2344,2.625,1084.160338983051
3.7049,2.275,1268.2133644859814
5.3028,2.292,1079.4377197149645
4.2865,2.211,1059.6905540897098
4.1304,2.291,1964.9519251925194
5.0796,2.283,1076.2922471910113
4.0,2.247,1060.1197872340426
2.6437,1.95,2407.717643207856
4.9102,2.072,1000.7364971751413
2.8701,1.911,1916.983432835821
3.6905,1.798,1542.2359872611466
3.1106,1.706,3079.1095312499997
3.5313,2.118,1413.25
2.9511,2.039,382.5166257668712
3.8516,2.069,681.3566197183098
4.8295,2.121,957.6991545189504
2.625,1.923,1879.7579462875199
4.2143,2.454,1086.3953629976581
4.2083,2.403,2036.3723650385605
4.175,1.909,809.7553846153846
4.0789,1.967,1350.1908684863524
5.4548,2.014,343.6657142857143
3.9615,1.836,589.6661990950226
4.433,2.351,1155.0226499032883
4.8264,2.51,637.282962962963
2.5739,2.392,2117.6337177747628
3.9632,2.403,1198.6517647058822
4.675,2.225,393.1139583333333
4.3654,2.238,908.39
3.0187,2.177,1567.2350552922592
2.9974,1.788,1904.6990697674416
5.2149,2.019,652.7279775280899
5.015,2.209,744.9372690763053
3.7798,2.584,1620.5544368600683
5.8798,2.705,2365.8386928104574
4.1359,2.552,1797.30395480226
4.0313,2.993,3657.6797553017946
5.6345,2.282,1346.691282051282
4.7125,2.509,952.6358139534884
5.0462,2.277,813.5544262295082
4.8333,2.254,1478.6550194552528
2.8039,2.275,7200.660691244239
5.6407,2.515,1779.8309027777777
5.6356,2.413,784.5965397923876
6.1074,2.586,1515.7030604288498
4.0909,2.329,1231.6677570093457
3.3534,1.805,696.7755102040817
3.6296,1.609,813.4763157894737
5.4527,2.271,1126.575369458128
5.7613,2.358,1404.600325203252
5.5709,2.448,1680.5765986394556
8.4438,3.9,1820.8935888501742
9.6465,5.00001,2233.9297234352257
6.9223,3.384,2955.4205103969757
5.0025,2.349,1596.6588990825687
6.7785,3.361,2732.532105263158
2.5797,1.835,2843.344840764331
2.754,1.798,2219.007341211226
3.2297,1.5,2080.207961399276
2.6159,1.823,1922.1661224489796
5.0483,2.21,1001.6907042253521
4.1181,1.904,417.4277094972067
3.1818,2.08,4560.362195409064
3.5,2.237,1742.2558381502888
4.1111,2.156,1164.554882629108
4.5568,2.015,1276.6816853932585
5.223,2.092,861.6236507936508
5.1463,2.202,711.8047389558233
4.233,2.213,675.12
4.8125,2.667,904.4714985590778
3.8839,2.249,884.485
3.3125,2.228,2781.3815392061956
2.85,1.875,2090.6257699443413
5.6159,3.405,286.1734265734266
5.0309,2.448,1038.4665979381443
6.4044,3.331,1159.3868792710705
5.5101,2.674,823.4430158730158
5.5191,2.458,712.5307407407407
4.1154,2.464,1708.1334950071325
4.3125,2.101,287.4855118110236
2.8312,2.139,5022.13603270745
5.1529,2.596,1659.6523623445826
6.6689,4.33,615.5414163090128
6.0094,2.456,980.3669761273209
5.6163,2.484,1341.577659574468
5.1641,2.634,1702.4408130081301
4.4167,2.473,1342.2832053742802
4.925,2.403,934.6465644171778
5.2016,2.43,1264.2482494969818
7.642,3.749,3139.6182070949185
5.5798,3.382,1937.2573620457604
7.7846,4.09,2492.445062287656
6.5304,4.398,1161.6196852300243
6.0928,3.273,826.254970760234
6.2064,3.349,1389.0959625212947
4.2009,2.713,4321.3897548017985
3.8819,3.289,2289.4575999999997
3.0404,2.628,674.104054054054
6.8482,3.083,1381.3688824662813
6.7977,3.897,1959.3458904109589
7.4918,3.676,1687.281166407465
8.3912,4.19,2437.508137603796
4.0,2.785,622.5183333333333
4.9102,3.191,1613.80435246996
6.8107,3.674,1468.0339743589743
6.0192,3.477,1034.2453284671533
7.457,3.927,1214.1481818181817
7.9814,4.099,2411.726153846154
3.1875,5.00001,788.036974789916
5.6327,5.00001,2331.10878914405
5.4847,2.96,678.8930699088146
4.1656,3.131,1200.9184558823529
6.0794,3.385,1546.140031695721
10.9201,5.00001,1977.6394353640414
8.4196,4.507,1340.2279439252336
6.7694,3.697,665.0172368421053
6.14,3.619,1610.9859712230216
10.5511,4.831,368.6534482758621
4.8984,3.117,1403.862514619883
4.8036,2.953,829.4817283950617
3.1885,2.19,1328.5165789473685
3.675,2.131,848.3247564469914
3.6534,2.16,965.3241221374045
3.1923,2.218,796.9372020725389
3.855,2.438,2814.7891097922848
6.1274,3.159,304.0425
5.0605,3.11,1205.0814285714287
5.4088,4.573,688.3897841726618
3.0943,1.745,4017.8890400438836
3.1887,1.893,3604.5966737064414
5.6738,4.436,952.4021179624665
2.8528,4.25,1732.7404651162792
7.8392,5.00001,679.3973722627737
7.1322,5.00001,1162.8244702842376
3.2154,2.596,7367.4221217887725
5.17,3.354,1137.4422988505748
3.6141,2.906,1540.794
5.4609,5.00001,3993.9031785516863
8.7172,5.00001,687.4865693430656
6.4958,5.00001,1089.0844329896909
7.139,4.24,1105.034
13.4196,5.00001,1029.6047872340425
4.1429,3.036,287.05064516129033
10.3587,5.00001,928.4423691460055
10.6796,5.00001,1108.4766033254157
11.2979,5.00001,1361.3729545454546
12.8879,5.00001,2349.4051141552513
9.2189,5.00001,2433.5344186046514
10.2292,5.00001,3517.473166268894
10.4399,5.00001,3503.6651979345957
3.2241,2.958,2466.4227388109553
7.672,4.676,376.83520737327194
3.7125,4.474,1007.5674576271186
2.8448,3.606,712.5861971830986
3.415,3.825,2269.4837556561088
10.0549,5.00001,559.2637848605578
4.6375,3.591,1586.352716535433
3.2813,3.017,456.6418996415771
2.9352,3.045,630.7887172011663
3.6171,3.183,3220.4285223725287
4.1727,3.326,434.6436090225564
4.5656,4.784,1251.4715803452855
3.4698,2.654,515.8357142857143
3.8273,3.349,2112.627129060579
4.642,4.573,2298.512948421863
4.6,3.925,1367.0576470588235
8.2269,5.00001,185.10727272727274
5.4591,4.955,908.0049056603773
6.7082,5.00001,1345.3980952380953
10.3599,5.00001,2898.3471055004507
8.8115,5.00001,1655.988100929615
8.153,5.00001,767.9127440633245
7.629,5.00001,1307.9599505766064
10.9237,5.00001,416.0155555555555
8.2954,5.00001,1438.9837837837838
7.9625,4.908,505.8922471910112
9.042,5.00001,411.13649289099527
4.3,5.00001,1138.6655760368662
3.6202,3.661,1255.3923952095809
3.1373,2.631,2308.728655256724
3.3669,3.761,988.649109947644
3.1289,3.206,982.8163288718929
4.3036,3.659,1032.6957340241795
4.2031,3.944,1129.6478504672898
3.4612,4.25,296.8310382513661
3.2388,2.563,1554.4285612968592
3.0398,3.691,1452.5644208037825
4.3468,4.259,1612.6905178365937
4.615,3.714,185.85698412698412
4.3214,3.723,598.7750450450451
5.2853,3.559,653.7744444444445
4.0208,3.417,36.75694915254237
0.536,3.75,-60.92666666666667
4.3889,3.804,754.7571942446043
5.0754,3.745,884.7479338842975
4.1656,3.647,1485.629156626506
6.083,4.24,417.67798449612405
3.6823,2.952,546.745625
3.5714,1.979,2055.2852374202694
3.7986,3.677,1831.5195429616087
7.7112,3.867,409.95642857142855
5.5683,3.092,1938.8552083333334
3.1146,3.735,822.1332928679818
4.3333,3.859,428.61812949640284
4.2415,4.096,1154.7188714733543
8.0499,4.956,2133.7310619469026
3.5096,3.964,691.3892468619247
8.5677,5.00001,1416.1957723577236
6.5533,5.00001,1489.9363699582755
6.0876,4.838,583.6255462184873
10.5575,5.00001,2630.1406666666667
6.0678,3.993,512.9937878787879
5.1377,3.607,104.865
5.738,4.976,175.7146153846154
4.0439,5.00001,1334.49125
12.7823,5.00001,1210.2138759689924
5.5291,2.746,1122.028527131783
3.7404,2.477,653.9953138075314
5.5524,2.939,1760.9109677419356
3.6058,2.579,1099.5399122807019
5.2962,2.915,711.6200336700338
2.3958,1.75,99.91
5.5456,2.581,1643.5985714285714
5.7794,2.724,1532.882375690608
4.0909,2.042,1138.065641025641
3.2222,1.865,1023.7852971576228
2.2267,1.898,1330.3313605442177
3.9375,2.17,930.6677628032346
4.3359,2.092,1432.9901606425703
3.925,1.804,1232.9676497695853
3.5349,1.936,2510.8409589041094
3.25,2.142,1351.4340350877194
2.7098,1.738,867.5028961748634
3.3542,1.781,420.0025925925926
3.5341,1.821,1229.8504424778762
1.9219,1.651,823.1343462897527
4.21,1.679,1488.271210191083
2.9154,1.692,1614.753305785124
2.369,1.734,1713.6804580152673
3.7813,2.32,1908.6948275862069
3.1287,1.98,801.9536518771332
4.2344,1.625,401.8931901840491
2.3071,1.464,2285.9883190394507
4.0417,1.706,955.6037588652483
2.7012,1.721,2066.9596191819464
4.0052,1.964,1950.4859748427673
3.3438,1.736,1850.294111498258
3.3326,1.676,1381.520985221675
2.9194,1.62,1476.3570860927152
3.4625,1.739,1046.4209034267913
3.6845,1.758,1585.2553815261044
2.5139,1.9,1108.2036288088643
4.0625,1.713,711.162688172043
2.5211,1.629,4073.0922759315204
3.0,1.564,1775.7766666666666
2.8125,1.556,1419.6055036855037
2.987,1.769,2752.4146248462484
2.1667,1.5,951.1961904761904
2.4932,1.677,2406.592739322533
2.6591,1.838,671.4568456375838
2.3984,1.522,1123.43
2.286,1.693,970.1839751552794
3.4227,1.438,1073.5630205949658
3.2121,1.539,1236.394126984127
2.1793,1.857,1728.528
1.9355,1.663,1617.0255963302752
2.07,1.545,4255.628288907997
4.3812,2.282,1580.0163227016888
5.2723,2.183,713.2990909090909
3.0377,1.868,3266.91712477396
4.1213,2.521,2704.5252879581153
2.712,1.438,718.3590829694323
2.2788,1.529,2040.7054430379746
3.7437,2.417,1152.1965420560748
2.7708,1.482,1598.2726701570682
4.0469,1.966,1106.3711764705884
2.1687,1.57,1455.5623076923075
2.5213,1.497,1861.2122818791945
2.48,1.389,1755.3456097560975
2.8194,1.65,915.9687654320987
2.0476,1.813,610.1457142857143
4.6528,2.444,699.8141791044776
3.5893,2.125,381.4267175572519
4.825,2.058,1293.6008023483366
4.5766,1.858,325.7068965517241
4.2891,2.148,753.7401360544218
2.975,2.445,1006.5091127098322
3.0919,1.854,2588.734394904459
3.5638,1.705,1442.6066019417476
5.2083,2.209,1289.3165486725666
5.2049,2.408,668.8411764705883
2.2843,1.838,892.2772549019608
3.1806,2.042,719.55
4.5089,2.211,1331.8398956158662
5.5051,2.235,413.4716230366492
3.3389,1.871,3139.4898654708522
2.8889,1.531,1504.6699999999998
2.6111,1.688,3240.2198692810457
0.8907,1.542,44.451428571428565
2.7679,1.788,1697.0413615023474
2.2167,1.767,1080.3564864864863
3.133,1.56,2415.9988118811884
3.1306,2.14,1686.5675038284837
3.6667,2.109,1363.722763419483
2.8667,2.178,1585.9299815837937
2.7466,2.089,1735.8583498349833
3.015,1.563,1387.039487179487
3.1691,1.413,1607.7674074074075
3.4375,1.7,17.335
2.625,1.643,230.01666666666665
3.7184,2.773,1853.0538724373575
3.5673,2.707,667.0858208955224
2.7685,2.045,2238.122427184466
2.1071,2.089,1431.477224880383
2.9392,2.303,884.1821153846154
3.0521,2.766,851.7618106995885
4.4094,3.526,1295.6871849865952
3.6181,4.956,1747.4951501364876
3.1445,4.383,550.7366265060241
12.8763,5.00001,754.3207121661721
2.7348,2.091,1293.7425995807127
3.8393,2.382,1196.4950515463916
3.575,2.306,1007.4615107913669
5.296,5.00001,993.675172413793
3.0461,2.643,1061.530014947683
2.9417,2.542,1082.9754275092937
3.5172,2.655,1108.5838927738928
2.3789,2.667,1602.4543355965081
12.9591,5.00001,1031.7489473684209
3.2333,4.364,599.1928222996515
3.5806,3.919,1130.8116501650165
2.0672,2.833,3812.878441835646
8.4389,5.00001,486.56728155339806
6.9391,5.00001,563.5315189873418
5.8659,4.333,653.3085324232081
8.0073,5.00001,1189.1812686567164
7.2692,4.987,825.0108212560386
4.15,3.935,1135.3555555555556
4.0833,4.344,774.5680082987551
3.2462,4.357,2321.650681114551
2.3974,4.107,2713.791431639227
2.2148,4.383,1856.7307042253522
3.0642,3.429,701.4806507592191
8.2335,4.302,763.6312035010941
4.0833,5.00001,457.85545454545456
6.0352,5.00001,686.7517346938776
6.6739,5.00001,668.6217073170732
4.0965,5.00001,1541.45216080402
3.6974,5.00001,1951.5652338923212
3.358,3.645,1637.5895721925133
2.976,4.051,495.8572161172161
3.0179,5.00001,340.5791304347826
2.8036,2.25,3513.334140969163
2.6458,3.722,1565.4316326530611
3.9044,4.364,1078.3210419485792
2.325,2.5,2020.6344086021506
1.845,2.375,2780.381339031339
4.3571,4.688,444.35258258258256
1.8209,5.00001,1956.37185770751
1.5429,3.25,1132.5680357142858
2.5434,2.321,1188.618187134503
1.51,1.875,4040.708410907381
1.3157,3.333,2966.903659902029
1.6903,3.5,4746.17067061144
1.7306,4.5,1381.1396774193547
1.9354,3.4,5816.9303719754425
1.6112,2.625,4783.817990074442
1.5328,2.5,2949.1944943820226
1.705,3.5,836.7998360655737
1.625,2.375,1529.1033333333332
2.0888,2.375,1470.3100981996727
1.4005,1.938,1378.0470807453416
1.6331,1.625,2573.2215235457065
2.1403,2.0,1363.255682210708
2.1866,2.5,609.2556115107914
1.625,0.675,401.3870149253731
1.8214,2.111,2545.1683870967745
1.8977,1.0,810.1422641509433
1.8576,1.938,753.4562820512821
2.0341,2.5,545.1537837837838
2.5556,1.75,250.73428571428573
1.7325,2.219,1875.8716271721958
2.0557,2.25,1894.7960336906585
1.5284,2.0,515.4099559471365
1.8277,1.375,2115.4079904306222
2.2311,2.063,674.5492307692307
1.7083,1.667,3350.7233390119254
1.8156,2.188,3872.022215862633
1.2412,2.167,1425.9633333333334
1.7641,2.5,2635.985228604924
1.9297,2.033,1882.1408820023837
1.7514,1.875,2909.7294809010777
2.2612,2.304,3074.193451995685
2.7054,1.625,662.5253284671533
2.3317,1.725,2172.850067658999
3.0357,1.75,583.2326804123711
